user_id,age,country,subscription,primary_device,signup_date
U01604,42,Mexico,Standard,SmartTV,2026-07-03
U01605,49,Mexico,Premium,SmartTV,2025-11-17
U01606,30,Argentina,Premium,Mobile,2026-03-05
U01607,27,Chile,Basic,Mobile,2026-03-13
U01608,18,Peru,Standard,Mobile,2024-01-10
U01609,18,Colombia,Standard,Mobile,2024-09-15
U01610,33,Ecuador,Standard,Tablet,2023-10-12
U01611,34,Mexico,Basic,Mobile,2025-02-14
U01612,22,Chile,Standard,Mobile,2023-12-10
U01613,25,Ecuador,Standard,Mobile,2024-12-19
U01614,53,Colombia,Standard,Mobile,2026-02-15
U01615,46,Spain,Standard,Desktop,2025-11-03
U01616,20,Colombia,Basic,Mobile,2026-06-09
U01617,30,Peru,Premium,Mobile,2024-01-07
U01618,40,Ecuador,Basic,Mobile,2023-12-22
U01619,27,Ecuador,Standard,SmartTV,2023-04-08
U01620,25,Argentina,Basic,SmartTV,2023-03-27
U01621,31,Ecuador,Standard,SmartTV,2026-03-26
U01622,48,Colombia,Standard,Mobile,2026-07-25
U01623,49,United States,Premium,Desktop,2024-01-05
U01624,26,Chile,Standard,Tablet,2024-02-08
U01625,41,Mexico,Basic,Mobile,2025-02-01
U01626,35,Mexico,Basic,SmartTV,2023-06-19
U01627,23,Colombia,Premium,Desktop,2023-09-02
U01628,31,Peru,Basic,Mobile,2023-07-19
U01629,20,Peru,Basic,SmartTV,2023-05-04
U01630,49,Colombia,Basic,SmartTV,2023-09-21
U01631,54,Colombia,Premium,Desktop,2023-01-01
U01632,30,Mexico,Standard,SmartTV,2026-03-24
U01633,27,Ecuador,Standard,Desktop,2023-04-08
U01634,48,Ecuador,Basic,SmartTV,2023-03-20
U01635,50,Mexico,Premium,SmartTV,2023-10-26
U01636,22,Peru,Basic,SmartTV,2026-11-16
U01637,33,Mexico,Standard,Desktop,2023-01-24
U01638,34,Ecuador,Premium,Mobile,2025-06-22
U01639,26,Argentina,Basic,SmartTV,2023-05-20
U01640,40,Spain,Standard,Mobile,2026-11-26
U01641,27,Chile,Standard,Tablet,2025-05-14
U01642,29,Spain,Standard,SmartTV,2024-10-19
U01643,34,Peru,Standard,Desktop,2026-11-17
U01644,18,Ecuador,Standard,SmartTV,2023-11-01
U01645,18,Peru,Standard,Mobile,2025-03-24
U01646,46,Peru,Standard,Mobile,2023-04-11
U01647,26,Spain,Standard,Tablet,2026-05-14
U01648,61,Peru,Standard,SmartTV,2023-07-10
U01649,59,Colombia,Standard,SmartTV,2024-08-04
U01650,29,United States,Standard,SmartTV,2025-04-16
U01651,63,Colombia,Standard,Mobile,2025-02-17
U01652,46,Mexico,Standard,SmartTV,2023-04-05
U01653,27,Colombia,Standard,Tablet,2023-03-03
U01654,18,United States,Premium,SmartTV,2025-03-04
U01655,43,Colombia,Standard,SmartTV,2025-11-05
U01656,35,Argentina,Standard,Desktop,2023-06-05
U01657,40,Mexico,Basic,Tablet,2024-12-18
U01658,32,United States,Premium,Desktop,2026-12-04
U01659,21,United States,Standard,Tablet,2025-10-21
U01660,30,Spain,Premium,Desktop,2024-05-03
U01661,43,Ecuador,Premium,Mobile,2023-12-03
U01662,31,Chile,Basic,Mobile,2026-12-11
U01663,31,Spain,Premium,SmartTV,2024-10-21
U01664,18,Mexico,Standard,Mobile,2024-05-18
U01665,36,Spain,Standard,Desktop,2023-10-13
U01666,22,Spain,Standard,Tablet,2023-05-07
U01667,46,Colombia,Standard,Mobile,2023-11-20
U01668,26,Colombia,Premium,SmartTV,2025-06-21
U01669,31,Colombia,Basic,SmartTV,2023-04-27
U01670,61,Mexico,Standard,SmartTV,2023-12-23
U01671,31,Chile,Basic,SmartTV,2025-03-16
U01672,30,Ecuador,Standard,Tablet,2024-01-21
U01673,42,Argentina,Standard,SmartTV,2025-08-04
U01674,18,Ecuador,Premium,SmartTV,2026-11-03
U01675,50,Peru,Premium,Mobile,2024-05-18
U01676,47,Chile,Standard,SmartTV,2026-02-13
U01677,41,Chile,Standard,Mobile,2023-11-14
U01678,18,Ecuador,Premium,SmartTV,2023-12-15
U01679,32,Argentina,Standard,SmartTV,2024-02-22
U01680,20,Spain,Standard,SmartTV,2023-10-06
U01681,48,Mexico,Premium,SmartTV,2024-10-02
U01682,48,United States,Premium,SmartTV,2023-11-10
U01683,40,Colombia,Premium,Mobile,2024-01-08
U01684,21,Ecuador,Standard,SmartTV,2025-09-24
U01685,53,Ecuador,Standard,Tablet,2024-01-08
U01686,32,Argentina,Standard,SmartTV,2023-05-04
U01687,57,Ecuador,Standard,Mobile,2025-08-19
U01688,38,United States,Standard,SmartTV,2023-05-06
U01689,41,Mexico,Basic,Mobile,2024-10-09
U01690,29,Spain,Basic,SmartTV,2026-01-06
U01691,52,Peru,Standard,Mobile,2023-11-10
U01692,42,Argentina,Basic,SmartTV,2023-07-04
U01693,52,Peru,Standard,Tablet,2024-11-09
U01694,37,Chile,Basic,Mobile,2023-04-17
U01695,34,Argentina,Basic,SmartTV,2024-09-03
U01696,42,Colombia,Premium,Desktop,2026-10-08
U01697,52,United States,Standard,Desktop,2026-10-26
U01698,47,Argentina,Premium,SmartTV,2024-02-07
U01699,37,Argentina,Basic,SmartTV,2026-04-10
U01700,18,Colombia,Standard,Tablet,2023-08-15
U01701,45,Ecuador,Basic,Desktop,2024-07-23
U01702,18,Ecuador,Basic,Mobile,2025-09-24
U01703,35,Mexico,Basic,SmartTV,2025-04-18
U01704,34,Ecuador,Standard,SmartTV,2024-06-27
U01705,18,United States,Basic,SmartTV,2026-10-23
U01706,39,United States,Premium,SmartTV,2025-04-16
U01707,61,Ecuador,Standard,Tablet,2023-12-24
U01708,31,Argentina,Basic,Mobile,2023-03-07
U01709,44,Colombia,Premium,Tablet,2024-01-16
U01710,63,Peru,Standard,Tablet,2025-06-05
U01711,45,Colombia,Standard,Mobile,2023-12-07
U01712,27,Spain,Standard,Desktop,2024-01-01
U01713,38,United States,Standard,SmartTV,2025-10-07
U01714,41,Ecuador,Standard,SmartTV,2024-06-10
U01715,52,Colombia,Premium,Mobile,2024-07-24
U01716,50,Peru,Standard,Desktop,2023-03-10
U01717,18,Chile,Standard,SmartTV,2025-06-02
U01718,25,Ecuador,Premium,Tablet,2026-11-26
U01719,34,Spain,Standard,SmartTV,2025-12-26
U01720,23,United States,Premium,Tablet,2024-12-12
U01721,18,Peru,Premium,SmartTV,2023-07-01
U01722,26,Spain,Standard,SmartTV,2023-07-13
U01723,35,Mexico,Standard,Mobile,2024-12-06
U01724,29,Mexico,Standard,SmartTV,2025-04-05
U01725,23,Spain,Basic,Tablet,2024-04-06
U01726,35,Chile,Standard,SmartTV,2025-10-14
U01727,39,Chile,Standard,SmartTV,2025-02-02
U01728,29,Colombia,Standard,Mobile,2024-04-27
U01729,51,Argentina,Standard,Mobile,2023-08-12
U01730,36,Ecuador,Premium,SmartTV,2023-06-04
U01731,25,Colombia,Basic,Desktop,2024-09-05
U01732,22,Chile,Standard,Desktop,2024-06-25
U01733,32,Peru,Standard,SmartTV,2023-10-03
U01734,48,Colombia,Standard,Mobile,2026-12-13
U01735,25,Colombia,Basic,Desktop,2026-02-09
U01736,42,Spain,Standard,Mobile,2025-09-25
U01737,36,Mexico,Standard,Mobile,2023-03-22
U01738,59,Peru,Standard,Mobile,2025-07-22
U01739,40,Spain,Standard,Mobile,2023-09-12
U01740,27,Spain,Standard,SmartTV,2023-04-26
U01741,44,Ecuador,Standard,SmartTV,2023-10-02
U01742,44,Mexico,Premium,SmartTV,2026-02-09
U01743,30,Colombia,Basic,Tablet,2025-01-08
U01744,21,Chile,Standard,SmartTV,2025-06-06
U01745,41,Argentina,Premium,SmartTV,2024-05-15
U01746,36,Ecuador,Basic,SmartTV,2024-10-07
U01747,18,Chile,Standard,SmartTV,2023-09-20
U01748,38,Colombia,Standard,Desktop,2023-06-08
U01749,27,Chile,Standard,Tablet,2024-05-13
U01750,18,Ecuador,Standard,SmartTV,2025-10-12
U01751,31,Spain,Standard,SmartTV,2026-07-19
U01752,50,Chile,Premium,SmartTV,2026-04-20
U01753,49,Colombia,Standard,SmartTV,2023-05-27
U01754,46,Argentina,Standard,SmartTV,2026-12-16
U01755,38,Ecuador,Premium,SmartTV,2023-04-05
U01756,42,Mexico,Basic,SmartTV,2025-12-12
U01757,36,Chile,Premium,SmartTV,2025-07-11
U01758,22,Ecuador,Premium,Desktop,2024-01-06
U01759,24,Colombia,Premium,Tablet,2023-03-03
U01760,28,Ecuador,Basic,SmartTV,2026-03-15
U01761,52,Argentina,Standard,Mobile,2026-03-21
U01762,48,Argentina,Premium,Desktop,2025-08-14
U01763,22,Ecuador,Standard,Tablet,2026-05-26
U01764,36,Ecuador,Standard,Desktop,2025-12-03
U01765,30,United States,Standard,Desktop,2025-12-04
U01766,33,Colombia,Basic,Mobile,2023-05-19
U01767,29,Colombia,Premium,Mobile,2026-12-05
U01768,52,Mexico,Premium,SmartTV,2023-09-24
U01769,35,Ecuador,Basic,SmartTV,2023-03-01
U01770,38,United States,Basic,SmartTV,2025-02-23
U01771,38,Ecuador,Standard,Mobile,2024-09-15
U01772,23,Spain,Basic,SmartTV,2024-06-07
U01773,36,Peru,Standard,Desktop,2025-11-23
U01774,48,Ecuador,Standard,SmartTV,2024-01-08
U01775,53,Peru,Standard,SmartTV,2023-09-02
U01776,21,United States,Premium,Tablet,2023-06-01
U01777,18,Chile,Basic,SmartTV,2026-11-07
U01778,36,Ecuador,Standard,SmartTV,2025-06-15
U01779,48,United States,Premium,SmartTV,2026-08-26
U01780,39,Ecuador,Basic,SmartTV,2024-04-03
U01781,43,Ecuador,Standard,SmartTV,2025-05-01
U01782,19,Ecuador,Standard,SmartTV,2023-07-02
U01783,28,Spain,Basic,Tablet,2026-09-01
U01784,18,Ecuador,Standard,Tablet,2024-09-12
U01785,33,Ecuador,Premium,SmartTV,2025-08-08
U01786,18,United States,Standard,SmartTV,2026-01-20
U01787,51,Mexico,Standard,Desktop,2024-10-10
U01788,54,Colombia,Basic,Mobile,2026-04-21
U01789,37,Mexico,Standard,SmartTV,2024-09-10
U01790,18,Colombia,Standard,Tablet,2023-01-03
U01791,40,Chile,Premium,Tablet,2023-05-01
U01792,57,Peru,Basic,Tablet,2023-12-24
U01793,41,Mexico,Premium,SmartTV,2026-10-23
U01794,49,Argentina,Premium,SmartTV,2025-06-17
U01795,29,Peru,Premium,SmartTV,2023-12-19
U01796,25,Ecuador,Standard,SmartTV,2023-10-15
U01797,34,Peru,Basic,Mobile,2026-12-24
U01798,18,Argentina,Standard,SmartTV,2023-01-20
U01799,62,Spain,Standard,Desktop,2023-09-01
U01800,37,Spain,Basic,SmartTV,2023-12-05
U01801,45,United States,Standard,Tablet,2025-11-10
U01802,29,Spain,Standard,SmartTV,2023-06-27
U01803,18,United States,Standard,Desktop,2024-06-11
U01804,52,Mexico,Premium,SmartTV,2024-09-15
U01805,22,Colombia,Standard,SmartTV,2024-10-17
U01806,39,Mexico,Standard,SmartTV,2026-03-09
U01807,40,Colombia,Standard,Mobile,2024-06-01
U01808,36,Ecuador,Standard,SmartTV,2026-08-09
U01809,26,Colombia,Standard,Tablet,2023-04-27
U01810,33,Peru,Basic,Mobile,2025-03-04
U01811,24,Argentina,Standard,SmartTV,2023-09-10
U01812,45,Peru,Standard,Tablet,2026-08-12
U01813,42,Ecuador,Standard,SmartTV,2023-07-16
U01814,35,United States,Standard,Tablet,2024-08-02
U01815,28,Mexico,Basic,SmartTV,2026-08-01
U01816,60,Colombia,Standard,SmartTV,2026-01-22
U01817,19,Colombia,Basic,SmartTV,2023-03-20
U01818,18,Ecuador,Premium,Mobile,2025-07-17
U01819,34,United States,Standard,Mobile,2025-10-02
U01820,32,Colombia,Standard,SmartTV,2023-10-20
U01821,48,United States,Premium,Desktop,2023-04-07
U01822,43,Colombia,Standard,Desktop,2024-05-05
U01823,35,Spain,Basic,SmartTV,2026-08-22
U01824,41,Ecuador,Premium,Mobile,2026-08-02
U01825,41,Chile,Premium,Desktop,2024-09-23
U01826,60,Peru,Standard,SmartTV,2024-10-19
U01827,38,Peru,Basic,Mobile,2025-08-10
U01828,27,United States,Premium,SmartTV,2023-04-18
U01829,37,Argentina,Basic,Mobile,2023-01-24
U01830,18,Colombia,Standard,SmartTV,2025-11-04
U01831,35,Argentina,Premium,SmartTV,2025-08-12
U01832,48,Ecuador,Premium,SmartTV,2023-04-26
U01833,42,United States,Standard,Mobile,2025-12-17
U01834,39,Peru,Basic,SmartTV,2026-10-15
U01835,43,Colombia,Standard,Desktop,2024-06-06
U01836,48,Colombia,Premium,SmartTV,2023-09-12
U01837,52,Ecuador,Standard,Mobile,2024-09-20
U01838,40,United States,Premium,Mobile,2024-09-17
U01839,31,Colombia,Basic,Mobile,2026-03-27
U01840,18,Ecuador,Premium,Mobile,2024-03-25
U01841,47,Spain,Basic,Mobile,2026-10-02
U01842,41,Colombia,Standard,Mobile,2024-11-06
U01843,37,Ecuador,Premium,Tablet,2025-07-15
U01844,27,Mexico,Standard,SmartTV,2024-12-21
U01845,47,Ecuador,Standard,SmartTV,2024-11-11
U01846,32,Spain,Standard,Desktop,2026-02-27
U01847,35,Mexico,Premium,Mobile,2025-07-06
U01848,34,Colombia,Basic,Tablet,2023-10-06
U01849,40,Chile,Basic,Mobile,2024-03-07
U01850,21,Colombia,Standard,SmartTV,2026-10-19
U01851,42,Chile,Premium,SmartTV,2024-11-08
U01852,26,Mexico,Premium,SmartTV,2024-05-13
U01853,27,Argentina,Standard,SmartTV,2025-10-03
U01854,46,Chile,Standard,SmartTV,2026-12-04
U01855,23,Spain,Standard,Tablet,2023-12-27
U01856,46,Ecuador,Standard,SmartTV,2023-10-03
U01857,36,United States,Basic,Mobile,2025-01-11
U01858,18,Colombia,Standard,SmartTV,2023-05-01
U01859,51,Spain,Basic,Mobile,2023-04-15
U01860,39,Chile,Standard,Desktop,2023-11-21
U01861,40,Ecuador,Standard,SmartTV,2026-06-04
U01862,47,Peru,Premium,Desktop,2024-04-04
U01863,53,United States,Basic,Tablet,2023-08-07
U01864,37,Spain,Premium,Tablet,2026-07-10
U01865,42,Argentina,Premium,Mobile,2024-12-19
U01866,39,Peru,Standard,Mobile,2026-03-09
U01867,31,Mexico,Standard,SmartTV,2023-12-27
U01868,18,Colombia,Standard,Mobile,2024-05-19
U01869,38,Mexico,Basic,Mobile,2025-01-14
U01870,52,Colombia,Standard,Tablet,2023-10-04
U01871,42,Spain,Standard,Mobile,2024-09-14
U01872,22,Argentina,Standard,Mobile,2025-05-20
U01873,48,Peru,Premium,SmartTV,2026-04-27
U01874,31,Mexico,Standard,Mobile,2025-07-03
U01875,18,Colombia,Standard,SmartTV,2024-03-17
U01876,47,Ecuador,Basic,SmartTV,2025-03-05
U01877,24,Colombia,Premium,Desktop,2025-05-10
U01878,56,Colombia,Premium,Mobile,2024-05-23
U01879,49,Colombia,Standard,Tablet,2024-09-15
U01880,32,Mexico,Premium,SmartTV,2025-03-16
U01881,41,Argentina,Standard,SmartTV,2023-03-17
U01882,64,Chile,Basic,Desktop,2024-07-18
U01883,47,United States,Premium,SmartTV,2023-05-27
U01884,38,United States,Standard,Mobile,2025-01-12
U01885,70,Ecuador,Standard,SmartTV,2024-11-11
U01886,36,Chile,Standard,SmartTV,2025-10-18
U01887,42,United States,Standard,SmartTV,2025-08-25
U01888,24,Colombia,Basic,SmartTV,2024-07-19
U01889,18,Peru,Standard,SmartTV,2024-02-18
U01890,32,United States,Basic,SmartTV,2024-05-21
U01891,35,Argentina,Basic,SmartTV,2023-07-06
U01892,39,Spain,Basic,Mobile,2023-02-26
U01893,18,Spain,Standard,SmartTV,2024-10-10
U01894,43,Ecuador,Premium,SmartTV,2024-12-13
U01895,25,Mexico,Basic,Mobile,2026-11-26
U01896,42,Spain,Standard,Tablet,2026-05-23
U01897,46,Colombia,Premium,Tablet,2023-05-08
U01898,30,Ecuador,Premium,SmartTV,2025-05-18
U01899,23,Ecuador,Standard,Mobile,2023-01-21
U01900,54,Argentina,Premium,SmartTV,2023-08-08
U01901,45,Mexico,Standard,Desktop,2024-07-23
U01902,37,United States,Standard,Desktop,2025-11-15
U01903,53,Colombia,Standard,Mobile,2026-04-22
U01904,36,Mexico,Standard,SmartTV,2024-08-22
U01905,28,Ecuador,Standard,SmartTV,2023-12-14
U01906,23,United States,Premium,SmartTV,2023-09-12
U01907,34,Mexico,Standard,Desktop,2024-08-03
U01908,44,Argentina,Premium,SmartTV,2024-10-18
U01909,52,Colombia,Standard,SmartTV,2025-11-02
U01910,35,Ecuador,Standard,SmartTV,2023-08-10
U01911,50,Ecuador,Basic,Mobile,2026-11-24
U01912,32,Spain,Standard,Desktop,2024-06-20
U01913,26,Ecuador,Standard,Mobile,2025-07-27
U01914,19,Spain,Basic,SmartTV,2023-01-15
U01915,29,Colombia,Premium,SmartTV,2025-03-09
U01916,20,Chile,Basic,SmartTV,2023-10-02
U01917,59,Colombia,Basic,SmartTV,2024-12-19
U01918,40,Ecuador,Standard,Mobile,2025-02-05
U01919,34,Chile,Basic,Desktop,2026-10-11
U01920,56,Peru,Standard,Mobile,2026-07-04
U01921,19,Peru,Basic,SmartTV,2026-11-25
U01922,33,Mexico,Basic,SmartTV,2026-02-22
U01923,59,Colombia,Standard,Mobile,2024-03-20
U01924,33,Mexico,Standard,SmartTV,2025-04-12
U01925,64,Mexico,Standard,Mobile,2026-05-08
U01926,44,Ecuador,Basic,Desktop,2024-03-25
U01927,51,Peru,Standard,SmartTV,2023-02-05
U01928,51,Ecuador,Standard,Mobile,2024-08-21
U01929,35,Ecuador,Basic,Mobile,2026-01-04
U01930,29,Ecuador,Standard,SmartTV,2025-12-16
U01931,34,Mexico,Standard,SmartTV,2025-10-19
U01932,23,Ecuador,Premium,Desktop,2026-04-10
U01933,34,Spain,Premium,SmartTV,2023-03-16
U01934,35,Argentina,Standard,Mobile,2024-12-13
U01935,55,Ecuador,Basic,Tablet,2023-11-05
U01936,42,Mexico,Premium,SmartTV,2026-07-02
U01937,63,Ecuador,Standard,Desktop,2025-01-21
U01938,18,Ecuador,Premium,SmartTV,2023-08-07
U01939,20,United States,Standard,Desktop,2024-03-14
U01940,31,Chile,Basic,SmartTV,2024-11-18
U01941,53,Ecuador,Premium,Mobile,2023-07-01
U01942,34,Spain,Premium,SmartTV,2023-09-10
U01943,18,United States,Basic,Desktop,2024-01-26
U01944,32,Chile,Standard,SmartTV,2023-01-15
U01945,21,Argentina,Standard,Tablet,2025-01-19
U01946,18,Spain,Standard,Desktop,2025-05-01
U01947,59,Argentina,Premium,SmartTV,2025-08-09
U01948,31,Chile,Basic,SmartTV,2025-02-06
U01949,37,Spain,Basic,SmartTV,2025-12-17
U01950,34,Chile,Basic,Mobile,2025-11-05
U01951,32,Colombia,Premium,SmartTV,2025-12-20
U01952,25,Ecuador,Basic,SmartTV,2024-02-10
U01953,31,Peru,Standard,Tablet,2023-06-08
U01954,39,Ecuador,Premium,SmartTV,2025-11-12
U01955,52,Ecuador,Premium,SmartTV,2025-12-20
U01956,46,Chile,Basic,Mobile,2025-04-19
U01957,20,United States,Basic,Mobile,2025-02-14
U01958,47,Ecuador,Premium,SmartTV,2023-10-23
U01959,41,Colombia,Standard,SmartTV,2026-11-13
U01960,28,Spain,Basic,SmartTV,2026-02-27
U01961,37,Peru,Basic,SmartTV,2024-12-20
U01962,42,Argentina,Premium,Mobile,2025-03-07
U01963,36,Chile,Premium,Mobile,2023-12-13
U01964,41,Mexico,Standard,SmartTV,2026-01-09
U01965,25,Ecuador,Standard,Desktop,2026-05-18
U01966,59,Peru,Standard,Mobile,2025-09-08
U01967,18,Mexico,Basic,Mobile,2024-09-05
U01968,42,Ecuador,Premium,SmartTV,2023-08-03
U01969,39,Colombia,Standard,Desktop,2023-12-06
U01970,43,Peru,Basic,Tablet,2025-02-12
U01971,26,Mexico,Standard,Tablet,2023-08-24
U01972,49,Chile,Basic,Mobile,2024-11-25
U01973,34,Argentina,Standard,SmartTV,2025-10-01
U01974,21,Argentina,Standard,SmartTV,2026-04-24
U01975,22,Ecuador,Standard,Tablet,2025-08-15
U01976,36,United States,Standard,SmartTV,2024-07-14
U01977,18,Spain,Basic,Mobile,2025-05-14
U01978,57,Colombia,Standard,Mobile,2023-05-02
U01979,48,Chile,Standard,Tablet,2023-04-07
U01980,57,Colombia,Standard,Tablet,2024-09-25
U01981,56,United States,Basic,SmartTV,2023-06-09
U01982,31,Peru,Premium,SmartTV,2023-05-15
U01983,25,Peru,Basic,SmartTV,2025-10-15
U01984,18,United States,Basic,SmartTV,2026-12-27
U01985,30,Mexico,Basic,SmartTV,2026-11-22
U01986,56,Ecuador,Standard,Mobile,2024-09-16
U01987,25,Mexico,Basic,Desktop,2024-09-22
U01988,32,Spain,Basic,SmartTV,2023-11-06
U01989,28,Peru,Standard,Desktop,2023-03-17
U01990,39,Chile,Standard,SmartTV,2025-05-01
U01991,50,Mexico,Basic,Tablet,2024-07-11
U01992,18,Chile,Standard,Mobile,2026-03-02
U01993,19,United States,Standard,Tablet,2023-09-17
U01994,53,Chile,Basic,SmartTV,2025-10-23
U01995,44,Mexico,Basic,SmartTV,2025-07-26
U01996,32,Spain,Standard,Mobile,2024-11-11
U01997,55,Ecuador,Premium,SmartTV,2026-10-03
U01998,19,Ecuador,Premium,Tablet,2026-02-01
U01999,46,United States,Standard,SmartTV,2024-02-05
U02000,34,Argentina,Premium,SmartTV,2025-07-22
U02001,42,Peru,Standard,Mobile,2023-09-05
U02002,18,Ecuador,Standard,Desktop,2024-09-07
U02003,32,Ecuador,Premium,SmartTV,2024-10-26
U02004,44,Ecuador,Standard,SmartTV,2023-09-12
U02005,34,Peru,Standard,Tablet,2024-04-08
U02006,50,Mexico,Standard,SmartTV,2023-06-20
U02007,50,Ecuador,Premium,Desktop,2025-11-22
U02008,23,Mexico,Basic,Desktop,2024-01-17
U02009,45,United States,Standard,Mobile,2026-03-23
U02010,23,United States,Standard,Mobile,2026-03-08
U02011,36,Spain,Premium,Desktop,2026-09-23
U02012,43,Peru,Basic,SmartTV,2026-08-19
U02013,25,Chile,Basic,SmartTV,2026-07-12
U02014,44,Chile,Standard,Tablet,2025-12-19
U02015,29,Ecuador,Basic,Tablet,2025-12-21
U02016,28,Spain,Standard,Mobile,2023-12-10
U02017,43,Mexico,Standard,SmartTV,2024-06-21
U02018,25,Mexico,Premium,Mobile,2025-01-23
U02019,24,Colombia,Standard,Mobile,2026-04-17
U02020,47,Ecuador,Standard,Desktop,2023-06-18
U02021,36,Spain,Premium,Mobile,2026-05-18
U02022,18,Ecuador,Basic,SmartTV,2026-11-27
U02023,45,Ecuador,Standard,SmartTV,2024-10-20
U02024,30,Mexico,Standard,SmartTV,2024-08-13
U02025,18,Argentina,Basic,SmartTV,2023-05-07
U02026,18,Ecuador,Basic,SmartTV,2023-05-18
U02027,46,Colombia,Standard,SmartTV,2023-10-12
U02028,25,Spain,Standard,Tablet,2024-07-12
U02029,20,United States,Standard,SmartTV,2026-11-12
U02030,43,Chile,Basic,Desktop,2023-06-27
U02031,45,Spain,Basic,SmartTV,2026-10-18
U02032,26,Colombia,Premium,SmartTV,2025-02-04
U02033,46,Argentina,Basic,Mobile,2025-06-06
U02034,60,Mexico,Premium,SmartTV,2024-05-05
U02035,51,Spain,Standard,Tablet,2025-10-07
U02036,49,Argentina,Standard,Tablet,2023-05-03
U02037,39,Colombia,Standard,Mobile,2025-11-08
U02038,30,Ecuador,Premium,Mobile,2024-03-09
U02039,34,Spain,Premium,Mobile,2025-09-07
U02040,40,Ecuador,Standard,SmartTV,2026-01-09
U02041,20,Mexico,Standard,SmartTV,2023-12-07
U02042,26,Chile,Standard,SmartTV,2023-12-13
U02043,18,Ecuador,Basic,Tablet,2023-08-24
U02044,38,Mexico,Premium,Mobile,2024-03-07
U02045,36,Chile,Basic,Desktop,2024-01-06
U02046,27,Spain,Standard,SmartTV,2023-07-09
U02047,45,Colombia,Standard,Desktop,2023-07-06
U02048,22,Ecuador,Premium,SmartTV,2026-11-19
U02049,27,Ecuador,Standard,SmartTV,2026-09-07
U02050,44,Colombia,Standard,SmartTV,2026-09-10
U02051,46,Mexico,Basic,Tablet,2023-05-22
U02052,25,Peru,Basic,Mobile,2023-12-11
U02053,38,Ecuador,Basic,SmartTV,2026-05-17
U02054,26,United States,Premium,Tablet,2024-08-10
U02055,33,Ecuador,Basic,Desktop,2023-04-27
U02056,37,Peru,Premium,SmartTV,2023-05-07
U02057,42,Spain,Basic,Tablet,2023-05-25
U02058,39,Mexico,Premium,Mobile,2025-01-13
U02059,38,Colombia,Standard,Mobile,2026-04-02
U02060,22,United States,Premium,Mobile,2026-07-02
U02061,40,Chile,Standard,Mobile,2024-06-02
U02062,42,Ecuador,Premium,Desktop,2026-01-25
U02063,43,Ecuador,Standard,Mobile,2025-12-06
U02064,26,United States,Standard,SmartTV,2023-05-13
U02065,46,Colombia,Premium,SmartTV,2024-10-01
U02066,19,Spain,Standard,Desktop,2025-07-17
U02067,30,Ecuador,Basic,SmartTV,2026-03-13
U02068,32,Ecuador,Standard,Mobile,2024-12-14
U02069,20,Spain,Standard,SmartTV,2023-05-17
U02070,32,United States,Premium,Desktop,2025-02-05
U02071,38,Ecuador,Premium,Mobile,2024-10-24
U02072,18,Ecuador,Standard,Tablet,2024-04-15
U02073,30,Argentina,Standard,SmartTV,2025-12-16
U02074,18,Chile,Basic,SmartTV,2023-09-22
U02075,59,Peru,Standard,SmartTV,2026-04-02
U02076,38,Colombia,Premium,SmartTV,2023-02-19
U02077,37,United States,Basic,Desktop,2025-09-11
U02078,38,Ecuador,Standard,SmartTV,2024-07-19
U02079,42,Colombia,Basic,SmartTV,2024-08-04
U02080,47,Colombia,Basic,Tablet,2023-03-12
U02081,18,Ecuador,Basic,SmartTV,2026-10-16
U02082,51,Chile,Basic,Desktop,2024-10-25
U02083,50,Peru,Standard,SmartTV,2024-06-14
U02084,34,Mexico,Premium,SmartTV,2023-01-20
U02085,34,Peru,Basic,Mobile,2025-05-22
U02086,18,Ecuador,Premium,SmartTV,2024-03-12
U02087,20,Spain,Standard,Mobile,2023-09-27
U02088,41,Chile,Basic,SmartTV,2023-12-18
U02089,49,Colombia,Standard,SmartTV,2025-09-05
U02090,44,Ecuador,Basic,Desktop,2024-11-02
U02091,34,Mexico,Premium,SmartTV,2025-12-27
U02092,58,Spain,Standard,Desktop,2024-04-27
U02093,47,Mexico,Standard,Mobile,2023-07-11
U02094,30,Spain,Basic,SmartTV,2026-04-24
